Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","682","Arabie saoudite","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","30782.402","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","682","Arabie saoudite","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","19193.774","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","682","Arabie saoudite","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","11588.628","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","682","Arabie saoudite","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","5394.59","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","682","Arabie saoudite","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","27543.623","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","032","Argentine","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","44288.894","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","032","Argentine","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","21953.153","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","032","Argentine","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","22335.741","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","032","Argentine","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","3652.804","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","032","Argentine","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","40618.237","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","051","Arménie","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","2914.963","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","051","Arménie","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","1342.648","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","051","Arménie","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","1572.315","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","051","Arménie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","1081.248","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","051","Arménie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","1849.202","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","105.731","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","50.038","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","55.692","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","59.692","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","45.572","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","24731.038","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","12270.986","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","12460.053","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","3446.638","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","21003.923","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","8798.778","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","4326.092","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","4472.685","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","3660.707","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","5074.746","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","031","Azerbaïdjan","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","9968.51","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","031","Azerbaïdjan","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","4854.09","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","031","Azerbaïdjan","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","5114.419","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","031","Azerbaïdjan","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","4388.663","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","031","Azerbaïdjan","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","5438.926","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","044","Bahamas","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","390.485","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","044","Bahamas","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","187.983","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","044","Bahamas","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","202.502","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","044","Bahamas","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","67.508","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","044","Bahamas","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","327.853","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","048","Bahreïn","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","1481.995","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","048","Bahreïn","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","934.355","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","048","Bahreïn","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","547.64","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","048","Bahreïn","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","161.409","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","048","Bahreïn","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","1331.175","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","050","Bangladesh","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","162186.147","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","050","Bangladesh","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","79723.871","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","050","Bangladesh","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","82462.276","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","050","Bangladesh","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","105622.933","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","050","Bangladesh","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","59046.818","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","052","Barbade","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","280.171","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","052","Barbade","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","134.231","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","052","Barbade","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","145.94","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","052","Barbade","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","196.693","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","052","Barbade","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","89.026","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","112","Bélarus","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","9495.79","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","112","Bélarus","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","4423.272","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","112","Bélarus","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","5072.517","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","112","Bélarus","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","2070.383","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","112","Bélarus","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","7397.955","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","056","Belgique","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","11376.581","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","056","Belgique","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","5602.466","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","056","Belgique","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","5774.114","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","056","Belgique","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","233.097","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","056","Belgique","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","11196.239","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","084","Belize","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","373.202","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","084","Belize","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","188.209","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","084","Belize","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","184.992","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","084","Belize","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","203.824","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","084","Belize","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","170.857","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","204","Bénin","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","12039.78","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","204","Bénin","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","6022.609","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","204","Bénin","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","6017.172","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","204","Bénin","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","5949.046","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","204","Bénin","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","5226.646","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","060","Bermudes","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","63.578","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","060","Bermudes","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","31.495","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","060","Bermudes","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","32.084","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","060","Bermudes","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","060","Bermudes","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","61.349","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","064","Bhoutan","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","754.335","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","064","Bhoutan","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","406.098","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","064","Bhoutan","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","348.237","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","064","Bhoutan","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","483.217","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","064","Bhoutan","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","324.393","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","068","Bolivie (État plurinational de)","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","11344.587","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","068","Bolivie (État plurinational de)","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","5713.458","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","068","Bolivie (État plurinational de)","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","5631.129","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","068","Bolivie (État plurinational de)","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","3417.155","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","068","Bolivie (État plurinational de)","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","7634.445","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","535","Bonaire, Saint-Eustache et Saba","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","24.797","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","535","Bonaire, Saint-Eustache et Saba","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","12.773","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","535","Bonaire, Saint-Eustache et Saba","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","12.024","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","535","Bonaire, Saint-Eustache et Saba","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","6.391","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","535","Bonaire, Saint-Eustache et Saba","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","19.007","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","070","Bosnie-Herzégovine","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","3428.682","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","070","Bosnie-Herzégovine","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","1630.145","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","070","Bosnie-Herzégovine","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","1798.538","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","070","Bosnie-Herzégovine","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","1828.006","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","070","Bosnie-Herzégovine","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","1679.011","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","072","Botswana","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","2266.747","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","072","Botswana","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","1128.743","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","072","Botswana","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","1138.005","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","072","Botswana","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","717.29","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","072","Botswana","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","1574.371","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","076","Brésil","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","204703.445","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","076","Brésil","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","101001.719","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","076","Brésil","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","103701.727","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","076","Brésil","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","28654.406","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","076","Brésil","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","180633.872","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","096","Brunéi Darussalam","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","432.772","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","096","Brunéi Darussalam","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","229.71","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","096","Brunéi Darussalam","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","203.062","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","096","Brunéi Darussalam","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","97.263","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","096","Brunéi Darussalam","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","331.434","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","100","Bulgarie","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","7075.636","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","100","Bulgarie","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","3436.048","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","100","Bulgarie","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","3639.588","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","100","Bulgarie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","1794.614","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","100","Bulgarie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","5289.957","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","854","Burkina Faso","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","19894.407","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","854","Burkina Faso","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","9897.12","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","854","Burkina Faso","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","9997.287","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","854","Burkina Faso","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","13676.652","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","854","Burkina Faso","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","5516.73","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","108","Burundi","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","11506.762","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","108","Burundi","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","5709.445","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","108","Burundi","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","5797.317","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","108","Burundi","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","9483.827","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","108","Burundi","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","1380.418","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","132","Cabo Verde","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","512.893","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","132","Cabo Verde","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","260.041","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","132","Cabo Verde","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","252.851","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","132","Cabo Verde","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","189.808","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","132","Cabo Verde","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","356.58","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","116","Cambodge","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","16073.372","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","116","Cambodge","512","Hommes","3010","Population-Estimations","2017","2017","1000 No","7854.501","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","116","Cambodge","513","Femmes","3010","Population-Estimations","2017","2017","1000 No","8218.871","X","Ciffre de sources internationales",""
